CD_MAKE_VEH,CD_MODEL_VEH,CD_CLR_BDY_VEH_P,NB_YEAR_MFC_VEH,TOTAL
MERC B,GLC300,GRY,2026,10
MERC B,GLC300,SIL,2025,2
MERC B,GLC300,SIL,2026,11
MERC B,GLC300,WHI,2026,10
MERC B,GLC350,BLK,2026,4
MERC B,GLC350,GRY,2026,4
MERC B,GLC350,SIL,2025,1
MERC B,GLC350,SIL,2026,1
MERC B,GLC350,WHI,2025,1
MERC B,GLC350,WHI,2026,3
MERC B,GLC43 ,BLK,2026,2
MERC B,GLC43 ,BLU,2025,2
MERC B,GLC43 ,GRY,2025,1
MERC B,GLC43 ,GRY,2026,3
MERC B,GLC43 ,SIL,2026,1
MERC B,GLC43 ,WHI,2025,2
MERC B,GLC43 ,WHI,2026,6
MERC B,GLC63 ,BLK,2025,4
MERC B,GLC63 ,BLK,2026,3
MERC B,GLC63 ,BLU,2025,1
MERC B,GLC63 ,GRY,2025,1
MERC B,GLC63 ,GRY,2026,2
MERC B,GLC63 ,SIL,2025,2
MERC B,GLC63 ,WHI,2025,1
MERC B,GLC63 ,WHI,2026,2
MERC B,GLC63E,GRN,2026,1
MERC B,GLC63E,GRY,2025,2
MERC B,GLC63E,WHI,2026,1
MERC B,GLC63S,WHI,2026,1
MERC B,GLE 30,BLK,2025,7
MERC B,GLE 30,BLK,2026,4
MERC B,GLE 30,GRY,2025,5
MERC B,GLE 30,GRY,2026,1
MERC B,GLE 30,SIL,2025,2
MERC B,GLE 30,WHI,2025,3
MERC B,GLE 30,WHI,2026,1
MERC B,GLE 45,SIL,2026,1
MERC B,GLE300,BLK,2025,4
MERC B,GLE300,BLK,2026,8
MERC B,GLE300,GRY,2025,3
MERC B,GLE300,GRY,2026,2
MERC B,GLE300,SIL,2025,4
MERC B,GLE300,SIL,2026,2
MERC B,GLE300,WHI,2025,6
MERC B,GLE300,WHI,2026,9
MERC B,GLE450,BLK,2025,3
MERC B,GLE450,BLK,2026,10
MERC B,GLE450,BLU,2025,2
MERC B,GLE450,GRY,2025,4
MERC B,GLE450,GRY,2026,8
MERC B,GLE450,SIL,2025,1
MERC B,GLE450,SIL,2026,1
MERC B,GLE450,WHI,2025,2
MERC B,GLE450,WHI,2026,8
MERC B,GLE53 ,BLK,2026,1
MERC B,GLE53 ,GRY,2026,2
MERC B,GLE53 ,WHI,2025,1
MERC B,GLE53 ,WHI,2026,2
MERC B,GLE63 ,BLK,2026,1
MERC B,GLE63 ,GRY,2025,1
MERC B,GLE63 ,GRY,2026,1
MERC B,GLE63 ,SIL,2026,1
MERC B,GLLE45,WHI,2025,1
MERC B,GLS 45,BLK,2025,1
MERC B,GLS 45,GRY,2025,2
MERC B,GLS 45,WHI,2025,2
MERC B,GLS450,BLK,2025,1
MERC B,GLS450,BLK,2026,4
MERC B,GLS450,BLU,2026,1
MERC B,GLS450,GRY,2025,4
MERC B,GLS450,SIL,2025,2
MERC B,GLS450,WHI,2026,1
MERC B,GLW300,BLK,2026,1
MERC B,GT43  ,SIL,2025,1
MERC B,GT63  ,GRY,2026,1
MERC B,GT63 S,GRY,2025,1
MERC B,JRV AD,BEI,2025,1
MERC B,JRVX  ,SIL,2025,1
MERC B,S450  ,GRY,2025,1
MERC B,S450  ,GRY,2026,1
MERC B,S580L ,GRY,2025,1
MERC B,SPRINT,BLU,2025,4
MERC B,SPRINT,BLU,2026,2
MERC B,SPRINT,GRY,2025,4
MERC B,SPRINT,GRY,2026,3
MERC B,SPRINT,SIL,2026,2
MERC B,SPRINT,WHI,2025,13
MERC B,SPRINT,WHI,2026,22
MERC B,SPRINT,YLW,2025,1
MERC B,V 7012,GRY,2026,1
MERC B,V250  ,BLK,2026,1
MERC B,V300  ,BLK,2025,1
MERC B,V300  ,BLK,2026,2
MERC B,V300  ,GRY,2025,1
MERC B,V300  ,GRY,2026,2
MERC B,V300  ,WHI,2025,1
MERC B,VITO  ,BLK,2026,2
MERC B,VITO  ,GRY,2026,1
MERC B,VITO  ,SIL,2026,2
MERC B,VITO  ,WHI,2025,4
MERC B,VITO  ,WHI,2026,1
MERC B,VITO 1,BLK,2026,3
MERC B,VITO 1,GRY,2026,3
MERC B,VITO 1,WHI,2025,1
MERC B,VITO 1,WHI,2026,2
MERC B,VITO L,WHI,2026,1
MERC B,VITO M,WHI,2026,1
MERC B,VITO T,BLK,2025,1
MERC B,VITO T,BLK,2026,1
MERLO ,P72   ,GRN,2025,2
MERLO ,P72   ,GRN,2026,1
MERLO ,P72.10,GRN,2025,1
MERLO ,P7210E,GRN,2025,1
MINI  ,ACEMAN,BLK,2025,3
MINI  ,ACEMAN,BLK,2026,1
MINI  ,ACEMAN,BLU,2026,2
MINI  ,ACEMAN,GRN,2025,2
MINI  ,ACEMAN,GRN,2026,5
MINI  ,ACEMAN,GRY,2026,1
MINI  ,ACEMAN,RED,2025,1
MINI  ,ACEMAN,RED,2026,1
MINI  ,ACEMAN,SIL,2026,2
MINI  ,ACEMAN,WHI,2025,2
MINI  ,COOPE ,GRN,2025,1
MINI  ,COOPER,BLK,2025,6
MINI  ,COOPER,BLK,2026,6
MINI  ,COOPER,BLU,2025,4
MINI  ,COOPER,BLU,2026,9
MINI  ,COOPER,GRN,2025,5
MINI  ,COOPER,GRN,2026,18
MINI  ,COOPER,GRY,2026,5
MINI  ,COOPER,RED,2026,5
MINI  ,COOPER,SIL,2025,2
MINI  ,COOPER,SIL,2026,1
MINI  ,COOPER,WHI,2025,6
MINI  ,COOPER,WHI,2026,11
MINI  ,COOPER,YLW,2026,3
MINI  ,COUNTR,BLK,2025,10
MINI  ,COUNTR,BLU,2025,6
MINI  ,COUNTR,BLU,2026,3
MINI  ,COUNTR,GRN,2025,2
MINI  ,COUNTR,GRN,2026,4
MINI  ,COUNTR,GRY,2025,4
MINI  ,COUNTR,GRY,2026,1
MINI  ,COUNTR,RED,2026,2
MINI  ,COUNTR,SIL,2025,1
MINI  ,COUNTR,SIL,2026,2
MINI  ,COUNTR,WHI,2025,7
MINI  ,COUNTR,WHI,2026,2
MINI  ,E COUN,WHI,2025,2
MINI  ,JCW   ,BLU,2026,1
MINI  ,JCW   ,GRN,2026,1
MINI  ,JCW CO,BLK,2025,1
MINI  ,JCW CO,BLK,2026,2
MINI  ,JCW CO,WHI,2026,1
MINI  ,JCW E ,BLU,2025,1
MINI  ,JCW E ,WHI,2026,1
MINI  ,SE COU,BLU,2025,1
MITSUB,ASX   ,BLK,2025,1
MITSUB,ASX   ,BLU,2025,4
MITSUB,ASX   ,BLU,2026,1
MITSUB,ASX   ,GRY,2025,5
MITSUB,ASX   ,GRY,2026,2
MITSUB,ASX   ,RED,2025,5
MITSUB,ASX   ,RED,2026,1
MITSUB,ASX   ,WHI,2025,7
MITSUB,ASX EX,BLU,2026,1
MITSUB,ASX EX,WHI,2025,2
MITSUB,ASX LS,BLK,2025,1
MITSUB,EXCEED,WHI,2025,1
MITSUB,FEA21E,WHI,2025,2
MITSUB,FEB21E,WHI,2025,2
MITSUB,FEB21E,WHI,2026,2
MITSUB,FECX1G,WHI,2026,1
MITSUB,FGB71E,WHI,2025,1
MITSUB,FK62FL,WHI,2025,1
MITSUB,FK65FL,WHI,2025,1
MITSUB,FL25PT,GRN,2026,1
MITSUB,FM67FS,WHI,2025,1
MITSUB,FN63FU,WHI,2025,2
MITSUB,FU74GU,WHI,2025,1
MITSUB,FU74GU,YLW,2025,2
MITSUB,FUSO  ,WHI,2025,1
MITSUB,MV TRI,SIL,2025,1
MITSUB,MV TRI,WHI,2025,1
MITSUB,MV TRI,WHI,2026,2
MITSUB,OUTALN,GRY,2025,1
MITSUB,OUTLAN,BLK,2025,25
MITSUB,OUTLAN,BLK,2026,3
MITSUB,OUTLAN,BLU,2025,12
MITSUB,OUTLAN,BLU,2026,6
MITSUB,OUTLAN,GRY,2025,66
MITSUB,OUTLAN,GRY,2026,29
MITSUB,OUTLAN,RED,2025,17
MITSUB,OUTLAN,RED,2026,5
MITSUB,OUTLAN,SIL,2025,28
MITSUB,OUTLAN,SIL,2026,1
MITSUB,OUTLAN,WHI,2025,176
MITSUB,OUTLAN,WHI,2026,27
MITSUB,PAJERO,BLK,2025,9
MITSUB,PAJERO,BLU,2025,2
MITSUB,PAJERO,GRY,2025,7
MITSUB,PAJERO,RED,2025,5
MITSUB,PAJERO,SIL,2025,7
MITSUB,PAJERO,WHI,2025,53
MITSUB,PAJERO,WHI,2026,2
MITSUB,QG PAJ,GRY,2025,1
MITSUB,T     ,GRY,2025,1
MITSUB,TR    ,WHI,2025,1
MITSUB,TRIOTN,WHI,2025,1
MITSUB,TRITON,BLK,2025,18
MITSUB,TRITON,BLK,2026,5
MITSUB,TRITON,BLU,2025,4
MITSUB,TRITON,BLU,2026,2
MITSUB,TRITON,GRY,2025,41
MITSUB,TRITON,GRY,2026,8
MITSUB,TRITON,OGE,2025,14
MITSUB,TRITON,SIL,2025,38
MITSUB,TRITON,SIL,2026,1
MITSUB,TRITON,WHI,2025,158
MITSUB,TRITON,WHI,2026,27
MITSUB,ZM OUT,BLU,2025,1
MITSUB,ZM OUT,GRY,2025,2
MITSUB,ZM OUT,GRY,2026,1
MITSUB,ZM OUT,RED,2025,1
MITSUB,ZM OUT,SIL,2025,1
MITSUB,ZM OUT,WHI,2025,3
MV AGU,SUPERV,RED,2025,1
N HOLL,T4.555,BLU,2025,1
N HOLL,TD5100,BLU,2025,1
N HOLL,TT475 ,BLU,2025,1
N HOLL,XTRAIL,WHI,2025,1
NICHIY,FB18  ,RED,2026,1
NISSAN,      ,GRY,2025,1
NISSAN,ARIYA ,BLK,2025,2
NISSAN,ARIYA ,BRZ,2025,1
NISSAN,ARIYA ,GRN,2025,2
NISSAN,ARIYA ,GRY,2025,2
NISSAN,ARIYA ,WHI,2025,3
NISSAN,JUKE  ,BLU,2025,2
NISSAN,JUKE  ,GRY,2025,5
NISSAN,JUKE  ,RED,2025,2
NISSAN,JUKE  ,WHI,2025,3
NISSAN,LEEAF ,WHI,2026,1
NISSAN,NAVARA,BLK,2025,4
NISSAN,NAVARA,BLK,2026,15
NISSAN,NAVARA,BLU,2026,2
NISSAN,NAVARA,GRY,2025,14
NISSAN,NAVARA,GRY,2026,41
NISSAN,NAVARA,RED,2026,7
NISSAN,NAVARA,SIL,2025,3
NISSAN,NAVARA,SIL,2026,10
NISSAN,NAVARA,WHI,2025,19
NISSAN,NAVARA,WHI,2026,50
NISSAN,NAVARA,YLW,2025,1
NISSAN,NISSAN,WHI,2026,1
NISSAN,PATHFI,RED,2025,1
NISSAN,PATHFI,WHI,2025,1
NISSAN,PATROL,BLK,2025,3
NISSAN,PATROL,BLK,2026,26
NISSAN,PATROL,GRY,2025,3
NISSAN,PATROL,GRY,2026,38
NISSAN,PATROL,MRN,2026,1
NISSAN,PATROL,RED,2026,5
NISSAN,PATROL,SIL,2026,6
NISSAN,PATROL,WHI,2025,2
NISSAN,PATROL,WHI,2026,36
NISSAN,QASHQA,BLK,2025,3
NISSAN,QASHQA,BLK,2026,1
NISSAN,QASHQA,BLU,2025,4
NISSAN,QASHQA,BLU,2026,2
NISSAN,QASHQA,GRN,2025,1
NISSAN,QASHQA,GRN,2026,4
NISSAN,QASHQA,GRY,2025,9
NISSAN,QASHQA,GRY,2026,5
NISSAN,QASHQA,RED,2025,3
NISSAN,QASHQA,RED,2026,1
NISSAN,QASHQA,WHI,2025,9
NISSAN,QASHQA,WHI,2026,7
NISSAN,X     ,GRY,2025,1
NISSAN,X TRAI,BLK,2026,3
NISSAN,X TRAI,BLU,2025,1
NISSAN,X TRAI,BLU,2026,2
NISSAN,X TRAI,GLD,2025,1
NISSAN,X TRAI,GLD,2026,3
NISSAN,X TRAI,GRY,2025,2
NISSAN,X TRAI,GRY,2026,12
NISSAN,X TRAI,RED,2026,1
NISSAN,X TRAI,SIL,2025,2
NISSAN,X TRAI,SIL,2026,2
NISSAN,X TRAI,WHI,2025,9
NISSAN,X TRAI,WHI,2026,14
NISSAN,XT    ,GRY,2026,1
NISSAN,XTRAIL,BLK,2025,18
NISSAN,XTRAIL,BLK,2026,14
NISSAN,XTRAIL,BLU,2025,17
NISSAN,XTRAIL,BLU,2026,17
NISSAN,XTRAIL,GLD,2025,14
NISSAN,XTRAIL,GLD,2026,18
NISSAN,XTRAIL,GRY,2025,43
NISSAN,XTRAIL,GRY,2026,72
NISSAN,XTRAIL,RED,2025,16
NISSAN,XTRAIL,RED,2026,45
NISSAN,XTRAIL,SIL,2025,20
NISSAN,XTRAIL,SIL,2026,4
NISSAN,XTRAIL,WHI,2025,69
NISSAN,XTRAIL,WHI,2026,207
NISSAN,Z     ,BLU,2026,1
NISSAN,Z     ,RED,2026,1
OMODA ,9     ,BLK,2026,1
OMODA ,9     ,GRY,2025,1
OMODA ,9     ,GRY,2026,1
OMODA ,O9    ,GRY,2026,2
OMODA ,O9 PHE,GRY,2025,2
OMODA ,OMODA ,BLK,2025,2
OMODA ,OMODA ,GRY,2025,2
OMODA ,OMODA ,GRY,2026,2
PEUG  ,2008  ,GRY,2025,2
PEUG  ,2008  ,GRY,2026,1
PEUG  ,2008 G,WHI,2025,1
PEUG  ,200T G,GRY,2025,1
PEUG  ,3008  ,GRY,2025,2
PEUG  ,3008 G,BLU,2025,1
PEUG  ,308 GT,BLU,2025,1
PEUG  ,308 GT,WHI,2025,1
PEUG  ,408  G,BLK,2025,1
PEUG  ,408 GT,WHI,2025,1
PEUG  ,5008  ,BLK,2025,2
PEUG  ,EXPERT,GRY,2026,1
PEUG  ,PARTNE,BLK,2026,2
PEUG  ,PARTNE,WHI,2025,2
PEUG  ,PARTNE,WHI,2026,4
PEUG  ,SONIC ,WHI,2026,1
POLARI,1000  ,BLK,2025,1
POLARI,570SP ,GRY,2026,1
POLARI,RANGER,BLU,2025,2
POLARI,RANGER,BLU,2026,1
POLARI,RANGER,GRY,2026,2
POLARI,RGR   ,GRN,2025,1
POLARI,SP570 ,BLU,2026,1
POLARI,XP100 ,BLK,2026,1
POLARI,XP1000,GRY,2026,1
POLEST,2     ,BEI,2026,1
POLEST,2     ,BLK,2025,2
POLEST,2     ,BLK,2026,1
POLEST,2     ,BLU,2025,5
POLEST,2     ,BLU,2026,1
POLEST,2     ,GRY,2025,2
POLEST,2     ,SIL,2025,1
POLEST,2     ,SIL,2026,5
POLEST,2     ,WHI,2025,3
POLEST,2     ,WHI,2026,1
POLEST,4     ,BLK,2025,6
POLEST,4     ,BLU,2025,2
POLEST,4     ,GRY,2025,7
POLEST,4     ,SIL,2025,6
POLEST,4     ,SIL,2026,1
POLEST,4     ,WHI,2025,1
POLEST,POLEST,BLK,2025,1
PORSCH,718   ,BLK,2025,1
PORSCH,911 CA,BLK,2026,1
PORSCH,911 CA,GRN,2026,1
PORSCH,911 CA,GRY,2025,1
PORSCH,911 CA,GRY,2026,1
PORSCH,911 GT,BLK,2026,3
PORSCH,911 GT,GRN,2025,1
PORSCH,911 GT,GRN,2026,1
PORSCH,911 TA,BLK,2026,1
PORSCH,911CAR,BLK,2026,1
PORSCH,911CAR,GRN,2026,1
PORSCH,CAYENN,BEI,2026,1
PORSCH,CAYENN,BLK,2026,14
PORSCH,CAYENN,BLU,2026,2
PORSCH,CAYENN,GRY,2025,2
PORSCH,CAYENN,GRY,2026,16
PORSCH,CAYENN,RED,2026,3
PORSCH,CAYENN,SIL,2025,1
PORSCH,CAYENN,SIL,2026,1
PORSCH,CAYENN,WHI,2026,3
PORSCH,MACAN ,BLK,2025,1
PORSCH,MACAN ,BLK,2026,3
PORSCH,MACAN ,BLU,2025,1
PORSCH,MACAN ,BLU,2026,2
PORSCH,MACAN ,GRN,2026,5
PORSCH,MACAN ,GRY,2025,2
PORSCH,MACAN ,GRY,2026,4
PORSCH,MACAN ,SIL,2025,1
PORSCH,MACAN ,WHI,2025,1
PORSCH,MACAN ,WHI,2026,3
PORSCH,PANAME,BLK,2026,1
PORSCH,TAYCAN,PUR,2025,1
R ENF ,BEAR  ,BLK,2025,2
R ENF ,BEAR  ,BLK,2026,1
R ENF ,BEAR  ,GRN,2026,2
R ENF ,BEAR  ,WHI,2026,1
R ENF ,CGT650,GRN,2026,1
R ENF ,CGT650,RED,2025,1
R ENF ,CLA350,BEI,2025,1
R ENF ,CLA350,BLK,2025,1
R ENF ,CLA350,BRN,2025,2
R ENF ,CLA350,RED,2025,1
R ENF ,CLA350,SIL,2025,1
R ENF ,CLASS ,BLK,2025,1
R ENF ,CLASS ,BLU,2026,1
R ENF ,CLASS ,SIL,2025,1
R ENF ,CLASSI,BLK,2025,1
R ENF ,CLASSI,RED,2025,1
R ENF ,CNEX  ,GRN,2026,1
R ENF ,CNEX  ,WHI,2025,1
R ENF ,GON350,GRN,2026,1
R ENF ,GURILA,YLW,2025,2
R ENF ,HIM450,BLK,2025,1
R ENF ,HIM450,BLK,2026,1
R ENF ,HIM450,BRN,2026,1
R ENF ,HIM450,CRM,2025,1
R ENF ,HNT350,MRN,2025,1
R ENF ,MET350,BLK,2026,1
R ENF ,SGN650,BLU,2025,1
R ENF ,SGN650,GRN,2025,1
R ENF ,SGN650,GRY,2025,1
R ENF ,SHOTGU,GRN,2025,1
R ENF ,SM650 ,BLK,2025,1
R ENF ,SMT650,BLK,2025,1
R ENF ,SMT650,GRN,2026,2
R ENF ,SMT650,RED,2026,1
R ROV ,EVOQUE,WHI,2025,1
RAM   ,1500  ,BLK,2025,1
RAM   ,1500  ,BLK,2026,2
RAM   ,1500  ,BLU,2025,1
RAM   ,1500  ,BLU,2026,1
RAM   ,1500  ,GRY,2026,2
RAM   ,1500  ,WHI,2025,1
RAM   ,1500  ,WHI,2026,2
RAM   ,1500 L,BLK,2025,3
RAM   ,1500 L,BLK,2026,2
RAM   ,1500 L,BLU,2026,1
RAM   ,1500 L,GRY,2025,3
RAM   ,1500 L,GRY,2026,1
RAM   ,1500 L,SIL,2025,2
RAM   ,1500 L,WHI,2026,2
RAM   ,1500 R,RED,2025,1
RAM   ,1500 R,WHI,2025,1
RAM   ,2500  ,BLK,2026,1
RAM   ,2500  ,GRY,2026,2
RAM   ,2500  ,SIL,2026,1
RAM   ,2500 L,BLU,2026,1
RAM   ,2500 L,GRY,2026,3
RAM   ,2500 L,SIL,2026,2
RAM   ,3500  ,WHI,2025,1
RAM   ,3500 L,WHI,2026,1
RAM   ,LIMITD,GRY,2026,1
RAM   ,MY26 R,GRY,2025,1
RAM   ,RAMBOX,WHI,2026,1
REN   ,ARKANA,GRY,2025,3
REN   ,DESTIN,WHI,2025,1
REN   ,DUSTER,BEI,2026,2
REN   ,DUSTER,BLK,2026,2
REN   ,DUSTER,GRN,2025,3
REN   ,DUSTER,OGE,2026,1
REN   ,DUSTER,TAN,2025,1
REN   ,DUSTER,WHI,2025,1
REN   ,DUSTER,WHI,2026,1
REN   ,JRV   ,GRY,2026,1
REN   ,JRV   ,WHI,2026,1
REN   ,JRV LI,GRY,2026,1
REN   ,KANGOO,GRY,2025,2
REN   ,KANGOO,WHI,2025,1
REN   ,KOLEOS,BLK,2025,1
REN   ,KOLEOS,GRY,2025,4
REN   ,KOLEOS,RED,2025,3
REN   ,KOLEOS,WHI,2025,5
REN   ,MASTER,WHI,2025,43
REN   ,MEGANE,BLK,2025,1
REN   ,MEGANE,BLU,2025,1
REN   ,MEGANE,GRY,2025,2
REN   ,MEGANE,GRY,2026,1
REN   ,MEGANE,RED,2025,1
REN   ,MEGANE,RED,2026,2
REN   ,MEGANE,WHI,2026,2
REN   ,RM 19 ,GRY,2026,5
REN   ,SCENIC,BLK,2026,1
REN   ,SCENIC,GRY,2025,1
REN   ,TRAFFI,WHI,2026,3
REN   ,TRAFIC,GRY,2025,2
REN   ,TRAFIC,GRY,2026,4
REN   ,TRAFIC,WHI,2025,6
REN   ,TRAFIC,WHI,2026,5
RIEJU ,MR PRO,RED,2025,1
RIEJU ,MR300 ,RED,2025,1
SCANIA,G 500 ,CRM,2026,1
SCANIA,G 560 ,RED,2026,1
SCANIA,G 560 ,WHI,2025,2
SCANIA,K320C ,WHI,2026,1
SCANIA,K370C ,WHI,2026,6
SCANIA,NGG4KR,WHI,2025,1
SCANIA,P 280 ,WHI,2026,4
SCANIA,P 320 ,WHI,2026,1
SCANIA,P 360 ,RED,2026,1
SCANIA,P 360 ,WHI,2025,1
SCANIA,P 420 ,WHI,2025,2
SCANIA,P 460 ,WHI,2025,2
SCANIA,P 460 ,WHI,2026,2
SCANIA,PUTZME,WHI,2026,1
SCANIA,R 560 ,WHI,2026,1
SCANIA,R 590 ,WHI,2025,1
SCANIA,R 590 ,WHI,2026,2
SCANIA,R 660 ,BLU,2026,1
SHANG ,L56   ,YLW,2025,1
SHERCO,3002ST,BLU,2025,1
SHERCO,500SEF,BLU,2025,1
SHERCO,S6    ,BLU,2025,1
SHERCO,SEF450,BLU,2025,1
SINO  ,C7 6X4,WHI,2025,4
SINO  ,C9 6X4,WHI,2025,1
SINO  ,G5 4X2,WHI,2025,1
SINO  ,G5S   ,WHI,2025,1
SINO  ,G5S   ,WHI,2026,2
SINO  ,G5S 8X,WHI,2026,5
SINO  ,G5S 8X,YLW,2026,2
SINO  ,G7 540,WHI,2025,1
SINO  ,G7S   ,WHI,2025,1
SINO  ,T5G   ,WHI,2025,2
SINO  ,T5G   ,WHI,2026,2
SINO  ,T5G 8X,WHI,2025,3
SINO  ,T5G 8X,WHI,2026,1
SINO  ,ZZ1316,WHI,2026,1
SINO  ,ZZ1317,WHI,2025,1
SINO  ,ZZ1317,YLW,2025,1
SINO  ,ZZ3317,YLW,2025,1
SKODA ,ELROQ ,BLK,2025,3
SKODA ,ELROQ ,BLK,2026,1
SKODA ,ELROQ ,BLU,2025,4
SKODA ,ELROQ ,BLU,2026,2
SKODA ,ELROQ ,GRN,2025,1
SKODA ,ELROQ ,GRN,2026,2
SKODA ,ELROQ ,GRY,2025,4
SKODA ,ELROQ ,GRY,2026,3
SKODA ,ELROQ ,RED,2025,3
SKODA ,ELROQ ,WHI,2025,6
SKODA ,ELROQ ,WHI,2026,1
SKODA ,ENYAQ ,BLK,2025,3
SKODA ,ENYAQ ,BLU,2025,2
SKODA ,ENYAQ ,BLU,2026,1
SKODA ,ENYAQ ,GRN,2025,4
SKODA ,ENYAQ ,GRY,2025,2
SKODA ,ENYAQ ,GRY,2026,2
SKODA ,ENYAQ ,WHI,2025,2
SKODA ,ENYAQ ,WHI,2026,2
SKODA ,FABIA ,BLU,2025,3
SKODA ,FABIA ,BLU,2026,2
SKODA ,FABIA ,GRY,2025,1
SKODA ,FABIA ,SIL,2025,3
SKODA ,FABIA ,WHI,2025,4
SKODA ,KAMIQ ,BLU,2025,6
SKODA ,KAMIQ ,BLU,2026,1
SKODA ,KAMIQ ,GRY,2025,3
SKODA ,KAMIQ ,GRY,2026,3
SKODA ,KAMIQ ,OGE,2025,2
SKODA ,KAMIQ ,RED,2025,4
SKODA ,KAMIQ ,SIL,2026,1
SKODA ,KAMIQ ,WHI,2025,4
SKODA ,KAMIQ ,WHI,2026,2
SKODA ,KARIQ ,WHI,2026,1
SKODA ,KAROQ ,BLK,2025,3
SKODA ,KAROQ ,BLU,2025,5
SKODA ,KAROQ ,GRY,2025,7
SKODA ,KAROQ ,RED,2025,2
SKODA ,KAROQ ,WHI,2025,3
SKODA ,KODIAQ,BLK,2025,6
SKODA ,KODIAQ,BLK,2026,1
SKODA ,KODIAQ,BLU,2025,4
SKODA ,KODIAQ,GLD,2026,1
SKODA ,KODIAQ,GRY,2025,14
SKODA ,KODIAQ,GRY,2026,3
SKODA ,KODIAQ,SIL,2026,1
SKODA ,KODIAQ,WHI,2025,13
SKODA ,MODIAQ,BLK,2025,1
SKODA ,OCTAVI,BLK,2026,1
SKODA ,OCTAVI,BLU,2025,4
SKODA ,OCTAVI,GRY,2025,7
SKODA ,OCTAVI,GRY,2026,1
SKODA ,OCTAVI,SIL,2025,1
SKODA ,OCTAVI,WHI,2025,6
SKODA ,SCALA ,BLK,2025,1
SKODA ,SCALA ,BLU,2025,1
SKODA ,SCALA ,GRY,2025,2
SKODA ,SCALA ,WHI,2025,4
SKODA ,SUPERB,BLK,2025,1
SKODA ,SUPERB,BLU,2025,1
SKODA ,SUPERB,GRN,2026,1
SKODA ,SUPERB,RED,2025,1
SKODA ,SUPERB,SIL,2026,1
SKODA ,SUPERB,WHI,2025,1
SKODA ,TIGGO ,SIL,2026,1
SMART ,1 PREM,GRY,2025,1
SMART ,1 PRO ,BLU,2025,1
SMART ,3 PREM,BLK,2025,1
SMART ,3 PREM,BLU,2025,1
SSANGY,ACTYON,BEI,2025,1
SSANGY,ACTYON,BLK,2025,1
SSANGY,MUSSO ,BLK,2026,1
SSANGY,MUSSO ,GRN,2026,1
SSANGY,MUSSO ,GRY,2025,3
SSANGY,MUSSO ,GRY,2026,2
SSANGY,MUSSO ,WHI,2025,6
SSANGY,MUSSO ,WHI,2026,1
SSANGY,REXTON,BLK,2025,2
SSANGY,REXTON,BLK,2026,2
SSANGY,REXTON,GRY,2026,1
SSANGY,REXTON,WHI,2025,5
SSANGY,TORRES,GRN,2026,1
SSANGY,Y400  ,GRY,2025,1
STARK ,EX    ,GRY,2026,1
STARK ,EX    ,WHI,2025,1
STARK ,EX  VA,RED,2025,1
STARK ,VARG 1,GRY,2026,1
STARK ,VARG 1,WHI,2025,1
SUBARU,BRZ   ,BLK,2026,1
SUBARU,BRZ   ,BLU,2025,2
SUBARU,BRZ   ,BLU,2026,2
SUBARU,BRZ   ,GRY,2025,1
SUBARU,BRZ   ,RED,2026,1
SUBARU,BRZ   ,SIL,2026,1
SUBARU,BRZ   ,WHI,2025,1
SUBARU,BRZ   ,YLW,2025,3
SUBARU,CEROSS,WHI,2026,1
SUBARU,CROSST,BEI,2026,7
SUBARU,CROSST,BLK,2026,10
SUBARU,CROSST,BLU,2025,3
SUBARU,CROSST,BLU,2026,23
SUBARU,CROSST,CRM,2025,1
SUBARU,CROSST,GRN,2026,3
SUBARU,CROSST,GRY,2025,9
SUBARU,CROSST,GRY,2026,38
SUBARU,CROSST,RED,2025,2
SUBARU,CROSST,RED,2026,15
SUBARU,CROSST,SIL,2025,6
SUBARU,CROSST,SIL,2026,42
SUBARU,CROSST,WHI,2025,12
SUBARU,CROSST,WHI,2026,51
SUBARU,CROSST,YLW,2025,3
SUBARU,CROSST,YLW,2026,11
SUBARU,FOEEST,GRY,2025,1
SUBARU,FOREST,BLK,2025,5
SUBARU,FOREST,BLK,2026,1
SUBARU,FOREST,BLU,2025,20
SUBARU,FOREST,BLU,2026,9
SUBARU,FOREST,BRZ,2025,11
SUBARU,FOREST,BRZ,2026,2
SUBARU,FOREST,GLD,2025,7
SUBARU,FOREST,GLD,2026,2
SUBARU,FOREST,GRN,2025,9
SUBARU,FOREST,GRN,2026,11
SUBARU,FOREST,GRY,2025,63
SUBARU,FOREST,GRY,2026,14
SUBARU,FOREST,RED,2025,7
SUBARU,FOREST,RED,2026,4
SUBARU,FOREST,SIL,2025,26
SUBARU,FOREST,SIL,2026,10
SUBARU,FOREST,WHI,2025,50
SUBARU,FOREST,WHI,2026,22
SUBARU,FORETS,GRY,2025,1
SUBARU,IMPREZ,BLK,2025,1
SUBARU,IMPREZ,BLU,2025,5
SUBARU,IMPREZ,GRY,2025,3
SUBARU,IMPREZ,SIL,2025,4
SUBARU,IMPREZ,WHI,2025,7
SUBARU,MY26 C,WHI,2025,1
SUBARU,MY26 F,BLU,2026,1
SUBARU,MY26 F,GLD,2026,1
SUBARU,MY26 F,GRN,2025,1
SUBARU,MY26 F,RED,2026,1
SUBARU,MY26 F,WHI,2026,1
SUBARU,OUTBAC,BLU,2025,6
SUBARU,OUTBAC,GRN,2025,10
SUBARU,OUTBAC,GRY,2025,23
